date,county,region,fips,first_dose_administered,second_dose_administered,single_dose_administered,all_doses_administered,fully_vaccinated,booster_dose_administered,new_first_dose_administered,new_second_dose_administered,new_single_dose_administered,new_all_doses_administered,new_fully_vaccinated,new_booster_dose_administered,current_as_of
2020-12-29,Putnam,7,18133,66,1,0,67,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Randolph,6,18135,68,1,0,69,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Ripley,9,18137,49,0,0,49,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Rush,6,18139,32,0,0,32,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Scott,9,18143,21,0,0,21,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Shelby,5,18145,81,1,0,82,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Spencer,10,18147,29,0,0,29,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,St. Joseph,2,18141,506,0,0,506,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Starke,2,18149,8,0,0,8,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Steuben,3,18151,65,0,0,65,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Sullivan,7,18153,32,0,0,32,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Switzerland,9,18155,5,0,0,5,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Tippecanoe,4,18157,307,0,0,307,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Tipton,6,18159,127,1,0,128,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Union,6,18161,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Unknown,Unknown,Unknown,5,0,0,5,0,0,1,0,0,1,0,0,2021-10-19 05:00:00
2020-12-29,Vanderburgh,10,18163,299,5,0,304,5,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Vermillion,7,18165,15,0,0,15,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Vigo,7,18167,229,0,0,229,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Wabash,3,18169,22,0,0,22,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Warren,4,18171,9,0,0,9,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Warrick,10,18173,51,1,0,52,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Washington,8,18175,37,0,0,37,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Wayne,6,18177,46,0,0,46,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Wells,3,18179,18,0,0,18,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,White,4,18181,34,0,0,34,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-29,Whitley,3,18183,45,0,0,45,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Adams,3,18001,39,0,0,39,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Allen,3,18003,813,0,0,813,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Bartholomew,8,18005,223,0,0,223,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Benton,4,18007,6,0,0,6,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Blackford,6,18009,19,0,0,19,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Boone,5,18011,194,0,0,194,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Brown,8,18013,24,0,0,24,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Carroll,4,18015,20,0,0,20,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Cass,4,18017,55,0,0,55,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Clark,9,18019,213,0,0,213,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Clay,7,18021,45,0,0,45,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Clinton,4,18023,30,0,0,30,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Crawford,10,18025,7,0,0,7,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Daviess,10,18027,27,0,0,27,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,De Kalb,3,18033,41,0,0,41,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Dearborn,9,18029,81,1,0,82,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Decatur,9,18031,29,0,0,29,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Delaware,6,18035,208,3,0,211,3,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Dubois,10,18037,145,0,0,145,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Elkhart,2,18039,401,0,0,401,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Fayette,6,18041,88,2,0,90,2,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Floyd,9,18043,133,0,0,133,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Fountain,4,18045,10,0,0,10,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Franklin,9,18047,33,0,0,33,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Fulton,2,18049,19,0,0,19,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Gibson,10,18051,66,0,0,66,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Grant,6,18053,58,3,0,61,3,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Greene,7,18055,136,0,0,136,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Hamilton,5,18057,765,18,0,783,18,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Hancock,5,18059,264,2,0,266,2,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Harrison,9,18061,45,0,0,45,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Hendricks,5,18063,684,2,0,686,2,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Henry,6,18065,69,1,0,70,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Howard,6,18067,75,0,0,75,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Huntington,3,18069,39,0,0,39,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Jackson,8,18071,48,0,0,48,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Jasper,1,18073,26,0,0,26,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Jay,6,18075,15,0,0,15,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Jefferson,9,18077,41,0,0,41,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Jennings,9,18079,34,0,0,34,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Johnson,5,18081,341,0,0,341,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Knox,10,18083,224,0,0,224,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Kosciusko,2,18085,106,0,0,106,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,La Porte,1,18091,118,0,0,118,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Lagrange,3,18087,18,0,0,18,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Lake,1,18089,770,1,0,771,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Lawrence,8,18093,95,0,0,95,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Madison,6,18095,232,2,0,234,2,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Marion,5,18097,1603,12,0,1615,12,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Marshall,2,18099,105,0,0,105,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Martin,10,18101,10,0,0,10,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Miami,3,18103,26,0,0,26,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Monroe,8,18105,473,1,0,474,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Montgomery,4,18107,34,0,0,34,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Morgan,5,18109,99,0,0,99,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Newton,1,18111,9,0,0,9,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Noble,3,18113,31,0,0,31,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Ohio,9,18115,5,0,0,5,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Orange,8,18117,32,0,0,32,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Out of State,Out of State,Out of State,619,1,0,620,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Owen,7,18119,22,0,0,22,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Parke,7,18121,13,0,0,13,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Perry,10,18123,25,0,0,25,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Pike,10,18125,19,0,0,19,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Porter,1,18127,283,3,0,286,3,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Posey,10,18129,25,0,0,25,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Pulaski,2,18131,19,0,0,19,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Putnam,7,18133,58,0,0,58,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Randolph,6,18135,67,1,0,68,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Ripley,9,18137,40,0,0,40,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Rush,6,18139,21,0,0,21,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Scott,9,18143,23,0,0,23,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Shelby,5,18145,99,0,0,99,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Spencer,10,18147,35,0,0,35,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,St. Joseph,2,18141,522,2,0,524,2,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Starke,2,18149,17,0,0,17,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Steuben,3,18151,81,0,0,81,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Sullivan,7,18153,41,0,0,41,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Switzerland,9,18155,8,0,0,8,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Tippecanoe,4,18157,308,0,0,308,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Tipton,6,18159,15,0,0,15,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Union,6,18161,42,1,0,43,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Unknown,Unknown,Unknown,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Vanderburgh,10,18163,489,5,0,494,5,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Vermillion,7,18165,15,0,0,15,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Vigo,7,18167,296,0,0,296,0,0,1,0,0,1,0,0,2021-10-19 05:00:00
2020-12-30,Wabash,3,18169,43,0,0,43,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Warren,4,18171,9,0,0,9,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Warrick,10,18173,331,3,0,334,3,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Washington,8,18175,32,0,0,32,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Wayne,6,18177,60,0,0,60,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Wells,3,18179,26,0,0,26,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,White,4,18181,35,0,0,35,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-30,Whitley,3,18183,47,0,0,47,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Adams,3,18001,18,0,0,18,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Allen,3,18003,289,0,0,289,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Bartholomew,8,18005,125,0,0,125,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Benton,4,18007,4,0,0,4,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Blackford,6,18009,13,0,0,13,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Boone,5,18011,60,0,0,60,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Brown,8,18013,16,0,0,16,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Carroll,4,18015,9,0,0,9,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Cass,4,18017,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Clark,9,18019,114,0,0,114,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Clay,7,18021,11,0,0,11,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Clinton,4,18023,16,1,0,17,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Crawford,10,18025,5,0,0,5,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Daviess,10,18027,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,De Kalb,3,18033,15,0,0,15,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Dearborn,9,18029,35,0,0,35,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Decatur,9,18031,38,0,0,38,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Delaware,6,18035,130,0,0,130,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Dubois,10,18037,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Elkhart,2,18039,154,0,0,154,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Fayette,6,18041,8,0,0,8,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Floyd,9,18043,103,0,0,103,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Fountain,4,18045,5,0,0,5,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Franklin,9,18047,31,0,0,31,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Fulton,2,18049,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Gibson,10,18051,61,0,0,61,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Grant,6,18053,9,0,0,9,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Greene,7,18055,26,0,0,26,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Hamilton,5,18057,631,10,0,641,10,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Hancock,5,18059,81,0,0,81,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Harrison,9,18061,49,1,0,50,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Hendricks,5,18063,94,2,0,96,2,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Henry,6,18065,41,0,0,41,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Howard,6,18067,8,0,0,8,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Huntington,3,18069,63,0,0,63,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Jackson,8,18071,61,0,0,61,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Jasper,1,18073,100,0,0,100,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Jay,6,18075,12,0,0,12,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Jefferson,9,18077,32,0,0,32,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Jennings,9,18079,20,0,0,20,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Johnson,5,18081,60,1,0,61,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Kosciusko,2,18085,43,0,0,43,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,La Porte,1,18091,4,0,0,4,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Lagrange,3,18087,9,0,0,9,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Lake,1,18089,410,0,0,410,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Lawrence,8,18093,25,0,0,25,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Madison,6,18095,166,2,0,168,2,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Marion,5,18097,761,12,0,773,12,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Marshall,2,18099,24,0,0,24,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Miami,3,18103,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Monroe,8,18105,147,0,0,147,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Montgomery,4,18107,13,0,0,13,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Morgan,5,18109,82,0,0,82,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Newton,1,18111,5,0,0,5,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Noble,3,18113,13,0,0,13,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Ohio,9,18115,4,1,0,5,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Orange,8,18117,25,0,0,25,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Out of State,Out of State,Out of State,356,1,0,357,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Owen,7,18119,13,0,0,13,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Parke,7,18121,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Perry,10,18123,8,0,0,8,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Pike,10,18125,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Porter,1,18127,142,3,0,145,3,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Posey,10,18129,81,0,0,81,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Pulaski,2,18131,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Putnam,7,18133,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Randolph,6,18135,6,0,0,6,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Ripley,9,18137,29,0,0,29,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Rush,6,18139,22,0,0,22,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Scott,9,18143,11,0,0,11,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Shelby,5,18145,12,0,0,12,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Spencer,10,18147,16,0,0,16,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,St. Joseph,2,18141,184,0,0,184,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Starke,2,18149,7,0,0,7,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Steuben,3,18151,30,0,0,30,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Sullivan,7,18153,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Switzerland,9,18155,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Tippecanoe,4,18157,89,0,0,89,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Tipton,6,18159,23,0,0,23,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Union,6,18161,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Unknown,Unknown,Unknown,6,0,0,6,0,0,1,0,0,1,0,0,2021-10-19 05:00:00
2020-12-31,Vanderburgh,10,18163,479,3,0,482,3,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Vermillion,7,18165,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Vigo,7,18167,46,0,0,46,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Wabash,3,18169,5,0,0,5,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Warren,4,18171,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Warrick,10,18173,91,3,0,94,3,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Washington,8,18175,33,0,0,33,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Wayne,6,18177,9,0,0,9,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Wells,3,18179,20,0,0,20,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,White,4,18181,5,0,0,5,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-31,Whitley,3,18183,15,0,0,15,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Allen,3,18003,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Bartholomew,8,18005,2,1,0,3,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Boone,5,18011,20,7,0,27,7,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Brown,8,18013,0,1,0,1,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Cass,4,18017,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Clark,9,18019,13,3,1,17,4,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Clay,7,18021,1,1,0,2,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Clinton,4,18023,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Crawford,10,18025,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Daviess,10,18027,3,1,0,4,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Dearborn,9,18029,6,1,0,7,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Delaware,6,18035,6,0,0,6,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Dubois,10,18037,3,1,0,4,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Elkhart,2,18039,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Fayette,6,18041,5,1,0,6,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Floyd,9,18043,5,2,0,7,2,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Fulton,2,18049,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Gibson,10,18051,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Grant,6,18053,6,0,0,6,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Hamilton,5,18057,88,24,1,113,25,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Hancock,5,18059,4,4,0,8,4,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Harrison,9,18061,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Hendricks,5,18063,11,1,0,12,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Henry,6,18065,2,1,0,3,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Howard,6,18067,18,3,0,21,3,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Jackson,8,18071,6,0,0,6,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Jasper,1,18073,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Jennings,9,18079,3,0,1,4,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Johnson,5,18081,6,2,0,8,2,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,La Porte,1,18091,4,1,0,5,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Lake,1,18089,9,2,0,11,2,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Lawrence,8,18093,3,1,0,4,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Madison,6,18095,37,4,0,41,4,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Marion,5,18097,103,26,2,131,28,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Marshall,2,18099,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Miami,3,18103,3,2,0,5,2,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Monroe,8,18105,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Montgomery,4,18107,1,1,0,2,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Morgan,5,18109,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Ohio,9,18115,5,0,0,5,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Out of State,Out of State,Out of State,19,0,0,19,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Perry,10,18123,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2021-01-01,Pike,10,18125,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
